3928.407,311.03433
3971.7593,356.23132
3819.7249,357.63486
3647.3352,198.75562
3607.8132,237.8495
3498.234,175.32921
3527.5034,212.074
3621.2517,304.61618
3603.0151,243.11197
3455.9192,161.46205
3457.36,169.57983
3565.1033,194.46062
4071.3044,379.01166
3624.5403,289.22757
3565.8257,248.47713
3495.3867,218.27657
3440.551,236.47034
3408.7847,172.2515
3339.053,103.10297
3382.7253,140.45763
3325.878,198.53261
3571.6565,304.30676
3812.1035,410.7464
3790.9978,478.4969
3668.6182,364.00937
3580.3467,295.858
3642.7888,394.40274
3595.2634,394.03818
3561.3398,341.31226
3597.2952,415.3119
3485.888,351.05133
3535.871,441.8463
3445.1274,346.34918
3422.8257,386.8015
3332.1711,299.2846
3354.5215,339.2699
3354.47,338.25345
3296.0618,268.90775
3285.227,275.39044
3326.4697,346.33417
3239.9011,302.40015
3275.7195,307.30856
3415.433,421.6308
3261.8452,294.5275
3254.0503,300.90536
3157.9033,158.19261
3254.9104,164.15877
3333.6567,308.4045
3070.3801,123.261955
2879.9016,76.25853
3145.5298,230.08186
3069.4814,311.14044
3056.6526,318.6997
3048.782,361.7531
2996.1729,311.51663
2956.466,349.50946
2892.381,259.8206
2923.3198,229.21368
2961.2766,251.45607
2977.4426,267.25467
2992.5376,263.70013
2941.0142,199.02205
2901.4358,77.61154
2936.4844,101.03513
2956.0344,157.66254
2957.094,68.649925
2907.0818,69.24248
2861.9937,-89.136314
2880.6401,-187.20253
2759.5227,133.31558
2758.3093,-60.20458
2691.8071,199.87529
2572.9685,197.49341
2569.4207,189.42776
2553.7864,184.80664
2547.7217,117.49356
2515.681,95.97638
2482.2114,34.547066
2561.5278,-434.19693
2457.1562,-347.6605
2425.6758,-341.555
2412.069,-281.49362
2380.5513,-291.84085
2491.6418,-354.88916
2521.7695,-413.42548
2596.401,-403.37448
2580.9268,-388.49536
2555.227,-356.8445
2520.261,-373.25485
2538.3152,-411.8753
2562.7014,-400.27878
2528.439,-437.2977
2550.3796,-431.79645
2469.8657,-421.0978
2413.651,-462.61282
2356.9214,-417.658
2290.5486,-346.70285
2346.6357,-307.26077
2312.2966,-376.1698
2290.6157,-345.6763
2145.2258,-301.17667
2089.1667,-369.46106
2063.081,-312.09232
2208.2317,-408.02042
2333.3901,-462.23724
1936.479,-75.07832
2125.1892,384.7219
2081.4385,357.49005
2047.7032,310.55753
2023.5381,269.42508
1937.4587,224.97739
1933.5654,196.47339
1843.0574,133.66162
1887.5616,-129.07368
1875.5404,-354.89917
1836.0126,-298.17816
1749.676,-170.23573
1694.665,70.389786
1676.7527,156.88556
1628.4987,159.28717
1649.1932,206.75171
1876.5009,283.95667
1821.7102,247.76852
1746.9104,236.65092
1757.3625,254.73572
1712.3136,258.0719
1665.6416,190.94946
1643.711,217.12769
1555.1388,156.25609
1513.8378,140.0322
1476.5916,92.98135
1432.3247,94.22396
1472.9166,114.579895
1511.117,100.197815
1628.1561,154.18282
1606.6305,155.81868
1498.8422,161.93451
1494.0604,122.17244
1451.5139,118.250725
1422.2,111.90741
1340.058,146.93062
1330.2543,124.69747
1376.2987,119.32765
1289.408,101.26741
1315.0247,128.18767
1333.1838,196.19301
1343.3213,134.56621
1328.1637,139.07722
1292.0057,167.68394
1292.0057,167.68394
1256.8181,195.22287
1199.2645,256.01965
1205.2278,180.27856
1207.843,144.42558
1195.5701,204.04187
1168.9556,206.80583
1194.6864,206.10938
1174.2958,151.47421
1145.7026,242.15233
1117.9779,85.487724
1074.0323,163.3814
1082.1228,189.73325
992.6405,122.62001
1054.0284,186.39873
986.5757,181.04295
952.1004,203.40465
962.9359,154.08046
946.03174,233.1709
914.1848,178.86993
907.2442,210.71048
882.9136,258.2891
851.4948,279.50012
831.40125,355.40863
860.1369,298.64514
836.20154,336.95755
857.9603,310.9306
854.0176,382.30978
793.85986,444.84515
811.6622,435.25043
769.488,422.0853
774.65375,408.73886
714.448,388.89886
721.6997,402.95383
685.06055,435.3759
670.65247,381.85867
615.12463,422.88266
567.6204,381.36258
628.3976,434.74643
593.4708,488.39276
526.0282,494.08322
533.33514,534.45807
538.5761,561.6835
591.9131,547.23474
574.0372,594.24347
558.29376,551.083
504.58536,573.6303
434.88428,524.6426
573.3749,559.8368
565.0482,597.4941
563.1268,689.51685
567.5843,668.20514
603.36304,666.34796
533.9375,709.37665
255.03873,599.6499
278.23233,619.33563
324.70526,610.192
307.98276,643.9141
307.98276,643.9141
278.25745,656.70123
271.5769,675.0175
317.15515,667.9359
288.8823,685.7264
242.29738,692.8178
266.67264,714.4552
172.53934,728.61676
103.82008,716.00616
134.58534,704.2581
350.1782,756.9214
446.38248,805.0874
7.5956044,717.05597
-0.8342564,749.43604
91.88737,767.5924
121.253685,751.8743
99.315796,817.68896
104.78482,786.4235
121.830894,794.10223
144.78427,822.75323
114.95467,879.5799
172.07962,795.0386
177.05898,829.0967
140.41882,854.97205
70.10041,869.4813
15.768511,913.67926
18.791468,924.62976
-55.66955,903.1012
303.17633,1046.7451
334.1654,1051.0881
124.91115,1015.46173
-72.21953,990.4142
-70.574585,941.41974
92.96937,989.13684
62.243362,1044.658
10.8848505,904.76587
-12.433094,1053.1
76.4342,1066.3127
102.82831,1087.7134
79.559074,1112.0667
69.02924,1108.2908
3.0031264,1143.3765
44.68122,1131.6447
45.623104,1119.691
21.924501,1160.9019
26.03472,1117.0837
-24.058432,1136.9316
-116.256256,1108.8341
-155.50642,1113.5367
-139.5182,1121.1947
-81.191734,1178.7123
-66.64922,1225.0458
23.745508,1213.4675
47.006695,1201.1285
100.335464,1216.9802
48.373226,1303.1034
58.62238,1347.3633
35.543793,1371.4528
58.09377,1438.0131
61.061794,1394.6494
37.005596,1460.9912
46.719913,1488.3196
17.207891,1444.6276
61.966988,1489.0371
132.88814,1500.5553
197.2117,1570.976
238.58939,1570.242
252.81464,1560.1931
194.855,1599.3903
205.16348,1633.4113
194.77486,1609.1677
201.93883,1620.7698
178.71991,1652.4089
140.1344,1701.778
184.38043,1721.4755
193.33751,1751.4596
163.69246,1715.9832
190.82675,1767.0385
188.34378,1762.2251
199.69392,1795.9974
185.03146,1851.4241
219.81993,1806.3308
255.78416,1834.7992
228.54826,1823.6261
267.7128,1822.9817
183.4097,1835.0051
277.64343,1852.8265
330.8857,1925.3606
396.0547,1934.8904
434.4224,1947.7427
366.172,1937.3153
409.1031,1955.8762
377.1347,1957.3691
410.58658,1981.8461
383.18008,1978.4482
401.4573,2022.3661
428.33078,2051.677
398.94107,2037.7642
357.37872,1960.582
421.96182,2047.9442
380.99484,2059.148
361.81628,2057.5347
428.87292,2098.6018
425.51566,2053.64
399.5995,2085.6707
447.6488,2085.8591
419.5251,2136.0256
387.11252,2101.1763
399.72137,2097.152
440.13498,2142.3853
528.96045,2151.4607
528.51654,2167.6902
525.8413,2212.5095
488.14053,2204.5415
530.4045,2239.0632
584.18414,2217.2795
641.6776,2244.868
716.5024,2266.4202
715.07733,2293.9668
686.81696,2321.9143
780.8083,2326.0264
749.8979,2325.602
803.79193,2391.8108
778.2515,2427.1147
756.29504,2404.8613
798.6438,2454.0696
725.3549,2403.4795
757.45703,2459.4395
772.9161,2433.7932
786.53674,2430.745
757.8117,2463.1929
760.5184,2460.33
784.72186,2474.9714
909.71387,2496.37
869.9875,2419.9233
890.4432,2459.1167
904.0964,2543.3281
922.58765,2463.2676
962.85736,2491.7014
973.29297,2629.0144
952.25867,2582.7278
956.25793,2626.5034
1023.8278,2586.1772
971.9739,2559.9612
985.1453,2596.1777
1018.8323,2607.7346
978.67914,2612.1472
1018.8323,2607.7346
